title,content,datetime,url
Air Sumur Warga yang Tercemar BBM Bisa Nyalakan Mesin Motor,"-Tak hanya terbakar jika disulut dengan api, air sumur di rumah warga Dusun Panjer, Desa Tunggalpager, Pungging, Mojokerto juga bisa digunakan sebagai bahan bakar motor. Itu setelah air sumur tersebut tercemar bahan bakar minyak (BBM). Hal itu sudah dibuktikan Khoirudin (35), pemilik sumur yang airnya tercemar BBM. Kabar air sumur di belakang rumahnya yang bisa terbakar jika disulut dengan api, membuat tetangganya penasaran. Pada Senin (15/10), tetangga dekat Khoirudin, Soleh meminta minyak yang diambil dari sumur tersebut. Kandungan minyak itu menutupi permukaan sumur dengan diameter 1 meter dan kedalaman sekitar 17 meter tersebut. ""Saya pisahkan air dengan minyaknya. Lalu minyaknya saya berikan ke Pak Soleh setengah botol air minum kemasan (sekitar 300 mililiter),"" kata Khoirudin kepada detikcom di rumahnya, Selasa (16/10/2018). Minyak yang menurut Khoirudin mirip BBM jenis Pertalite itu dimasukkan ke tangki motor Honda Grand milik Soleh. Sebelum itu, tanki bahan bakar sepeda motor tersebut telah dikosongkan. ""Motornya bisa jalan, tak mogok,"" ungkapnya. Tercemarnya air sumur di belakang rumah Khoirudin ini terjadi sejak sebulan lebih. Namun, penjual nasi pecel itu baru menyadarinya 5 hari yang lalu. Saat itu, dia terpaksa menimba secara manual air di sumurnya. Ternyata air sumur itu berwarna hijau dan beraroma seperti Pertalite.Sejak saat itu, Khoridin tak berani menggunakan air sumur untuk mandi, mencuci, minum maupaun memasak. Untuk mandi dan mencuci, dia beralih ke air PDAM. Sementara untuk minum dan memasak, dia membeli air minum kemasan. Kondisi serupa juga terjadi di sumur warga Dusun Panjer lainnya. Hanya saja air sumur warga lainnya tak sampai terbakar jika disulut dengan api.","Selasa 16 Oktober 2018, 19:05 WIB",https://news.detik.com/berita-jawa-timur/d-4259531/air-sumur-warga-yang-tercemar-bbm-bisa-nyalakan-mesin-motor?tag_from=wp_nhl_judul_24
"Datangi Ponpes Milik Aa Gym, Sandiaga Mampir Beli Susu Kambing","- Cawapres Sandiaga Uno menyambangi Pondok Pesantren (Ponpes) Daarut Tauhid, Bandung. Dia datang hanya mampir untuk membeli susu kambing di salah satu toko yang berada di area depan ponpes milik kyai kondang Abdullah Gymnastiar atau Aa Gym.  Sandi tiba di Ponpes Daarut Tauhid, Jalan Gegerkalong, Kota Bandung, Selasa (16/10/2018) sekitar pukul 17.00 WIB. Kedatangannya disambut oleh sejumlah pengurus dan Ketua Yayasan Ponpes Darut Tuhid Gatot Kunta Kumara. Sementara Aa Gym tidak terlihat karena sedang berada di luar kota. Kehadiran Sandi langsung menjadi pusat perhatian warga dan beberapa santri yang ada di sekitar ponpes. Tidak sedikit warga terutama perempuan yang berebut untuk sekedar berjabat tangan dan mengabadikan foto kehadiran cawapres nomor urut 02 tersebut.    Karena adanya aturan KPU yang melarang pasangan calon presiden dan wakil presiden berkampanye di pesantren, sekolah dan tempat ibadah, akhirnya Sandi tidak masuk ke dalam area pesantren. Dia hanya mengunjungi beberapa toko yang ada di bagian depan ponpes.  Sandi bahkan, sempat membeli satu kotak susu kambing di salah satu toko tersebut. Setelah itu, dia bersama para pengurus ponpes menyempatkan untuk ngobrol santai sambil menikmati suasana Jalan Gegerkalong, Kota Bandung.  ""Sesuai dengan aturan dan imbauan dari Bawaslu dilarang kampanye di Ponpes. Oleh karena itu saya hanya sampai (area depan) sini, sambil beli susu kambing. Bagus katanya buat vitalitas,"" katanya.  Dia mengaku tidak ingin melanggar aturan yang telah dibuat sehingga tidak memaksakan masuk ke area dalam ponpes. Selain itu, Sandi ingin menjaga perasaan Aa Gym yang tidak ingin nama pesantrennya menjadi rusak gara-gara kegiatan politik yang sedang dilakukannya.  ""Ini sudah kayak rumah sendiri. Tapi saya jaga pesantren, jaga perasaan Aa Gym juga. Tadi Aa sampai mohon maaf dan saya juga ingin mentaati aturan,"" ucapnya.","Selasa 16 Oktober 2018, 19:13 WIB",https://news.detik.com/berita-jawa-barat/d-4259551/datangi-ponpes-milik-aa-gym-sandiaga-mampir-beli-susu-kambing?tag_from=wp_nhl_img_18
Fahri Minta Anies Turun Tangan: Lapangan Tembak Jangan Dekat DPR,"- Wakil Ketua DPR Fahri Hamzah meminta lapangan tembak direlokasi karena kejadian  . Fahri meminta Gubernur DKI Jakarta Anies Baswedan turun tangan jika diperlukan.  Fahri mengatakan sebenarnya pimpinan DPR sudah mencoba mengatur pertemuan dengan pihak Setneg atau pengelola GBK soal lapangan tembak. Namun, Fahri menduga Setneg terlalu banyak pekerjaannya.  ""Sekarang saya minta tolong ke Pak Anies Baswedan saja. Mungkin Pak Anies Baswedan lebih punya imajinasi mengelola kawasan ini kan karena Setneg itu terlalu numpuk kerjaannya,"" ujar Fahri di kompleks parlemen, Senayan, Jakarta, Selasa (16/10/2018).   Fahri mengaku heran dengan posisi lapangan tembak di dekat gedung DPR. Bagi Fahri, sebaiknya lapangan tembak segera dipindahkan.  Fahri membeberkan sejumlah solusi soal pemindahan lapangan tembak. Dia bahkan bicara soal penempatan lapangan tembak di area hutan.  ""Lapangan tembak harusnya direnovasi, jangan di situ lagi. Kalau dia di dalam kota, underground harusnya, jangan di atas. Bahaya. Bisa banyak peluru nyasar. Namanya juga orang megang senjata, lagi diperbaiki, lagi ngelap, lagi ngokang. Sebaiknya itu di tempat di bawah kalo dalam kota,"" sebut Fahri.  ""Kalau di luar kota, ya boleh di tempat terbuka, di tengah hutan, di kompleks militer,"" imbuh dia.","Selasa 16 Oktober 2018, 19:12 WIB",https://news.detik.com/berita/d-4259553/fahri-minta-anies-turun-tangan-lapangan-tembak-jangan-dekat-dpr?tag_from=wp_nhl_judul_19
"Datangi Ponpes Milik Aa Gym, Sandiaga Mampir Beli Susu Kambing","- Cawapres Sandiaga Uno menyambangi Pondok Pesantren (Ponpes) Daarut Tauhid, Bandung. Dia datang hanya mampir untuk membeli susu kambing di salah satu toko yang berada di area depan ponpes milik kyai kondang Abdullah Gymnastiar atau Aa Gym.  Sandi tiba di Ponpes Daarut Tauhid, Jalan Gegerkalong, Kota Bandung, Selasa (16/10/2018) sekitar pukul 17.00 WIB. Kedatangannya disambut oleh sejumlah pengurus dan Ketua Yayasan Ponpes Darut Tuhid Gatot Kunta Kumara. Sementara Aa Gym tidak terlihat karena sedang berada di luar kota. Kehadiran Sandi langsung menjadi pusat perhatian warga dan beberapa santri yang ada di sekitar ponpes. Tidak sedikit warga terutama perempuan yang berebut untuk sekedar berjabat tangan dan mengabadikan foto kehadiran cawapres nomor urut 02 tersebut.    Karena adanya aturan KPU yang melarang pasangan calon presiden dan wakil presiden berkampanye di pesantren, sekolah dan tempat ibadah, akhirnya Sandi tidak masuk ke dalam area pesantren. Dia hanya mengunjungi beberapa toko yang ada di bagian depan ponpes.  Sandi bahkan, sempat membeli satu kotak susu kambing di salah satu toko tersebut. Setelah itu, dia bersama para pengurus ponpes menyempatkan untuk ngobrol santai sambil menikmati suasana Jalan Gegerkalong, Kota Bandung.  ""Sesuai dengan aturan dan imbauan dari Bawaslu dilarang kampanye di Ponpes. Oleh karena itu saya hanya sampai (area depan) sini, sambil beli susu kambing. Bagus katanya buat vitalitas,"" katanya.  Dia mengaku tidak ingin melanggar aturan yang telah dibuat sehingga tidak memaksakan masuk ke area dalam ponpes. Selain itu, Sandi ingin menjaga perasaan Aa Gym yang tidak ingin nama pesantrennya menjadi rusak gara-gara kegiatan politik yang sedang dilakukannya.  ""Ini sudah kayak rumah sendiri. Tapi saya jaga pesantren, jaga perasaan Aa Gym juga. Tadi Aa sampai mohon maaf dan saya juga ingin mentaati aturan,"" ucapnya.","Selasa 16 Oktober 2018, 19:13 WIB",https://news.detik.com/berita-jawa-barat/d-4259551/datangi-ponpes-milik-aa-gym-sandiaga-mampir-beli-susu-kambing?tag_from=wp_nhl_judul_18
Ini Perubahan Sejumlah Tatib DPR yang Disahkan,"- DPR mengesahkan perubahan ketiga atas  . Sejumlah pasal direvisi dalam perubahan tersebut dan kini DPR punya badan akuntabilitas keuangan. Berdasarkan dokumen yang diterima  , Selasa (16/10/2018), DPR menambahkan Badan Akuntabilitas Keuangan Negara sebagai alat kelengkapan. Hal itu tercantum dalam Pasal 22 huruf (f). Bunyi Pasal 22 itu ialah sebagai berikut: Alat kelengkapan DPR terdiri atas: a. Pimpinan. b. Badan Musyawarah. c. Komisi. d. Badan Legislasi. e. Badan Anggaran. f. Badan Akuntabilitas Keuangan Negara. g. Badan Kerja Sama Antar-Parlemen. h. Mahkamah Kehormatan Dewan. i. Badan Urusan Rumah Tangga. j. Panitia khusus. k. Alat kelengkapan lain yang diperlukan paripurna.   Selain itu, juga ditambahkan 4 pasal yang berkaitan dengan fungsi, tugas, dan kewenangan Mahkamah Kehormatan Dewan (MKD) DPR. Empat pasal itu dimuat dalam Pasal 78A, Pasal 78B, Pasal 78C, dan Pasal 78D. Pasal 78A mengatur tentang fungsi MKD, Pasal 78B mengatur tugas MKD, Pasal 78C mengatur kewenangan MKD. Sementara itu Pasal 78D mengatur tentang pelaksanaan fungsi, tugas, dan kewenangan MKD. Bunyinya sebagai berikut: Pasal 78D Mahkamah Kehormatan Dewan dalam melaksanakan fungsi, tugas, dan wewenangnya, dapat memberdayakan satuan tugas pengamanan dalam Lembaga Perwakilan.","Selasa 16 Oktober 2018, 19:11 WIB",https://news.detik.com/berita/d-4259554/ini-perubahan-sejumlah-tatib-dpr-yang-disahkan?tag_from=wp_wm_berita_4
"Berkas Dinyatakan P21, Bos Cat Iwan Adranacus Segera Disidang","- Berkas kasus dugaan pembunuhan bos cat Iwan Adranacus akhirnya dinyatakan lengkap (P21). Kasus tabrakan antara mobil Mercy dengan pemotor itu akan segera diproses ke meja hijau. Sebelumnya, berkas Iwan sudah masuk ke Kejaksaan Negeri (Kejari) Surakarta sejak bulan lalu dan sempat direvisi. Kini isi berkas sudah sesuai dengan petunjuk Kejari. ""Kepolisian bisa melanjutkan ke tahap selanjutnya, yaitu pelimpahan tersangka dan barang bukti,"" kata Kepala Kejari Surakarta, Teguh Subroto di kantornya, Selasa (16/10/2018).   Teguh mengatakan pelimpahan harus diselesaikan maksimal 18 Oktober 2018. Sebab pada 20 Oktober, masa penahanan tersangka oleh Polresta Surakarta sudah habis. ""Setelah itu kami akan segera melimpahkan kasus ini ke Pengadilan Negeri Surakarta. Kami juga sudah menyusun rencana dakwaan,"" ujarnya. Seperti diberitakan, Iwan Adranacus diduga melakukan pembunuhan dengan cara menabrakkan mobilnya kepada pemotor bernama Eko Prasetio pada 22 Agustus 2018 lalu di Jalan KS Tubun, samping Mapolresta Surakarta. Berawal dari cekcok karena masalah lalu lintas, keduanya melakukan aksi saling kejar. Hingga akhirnya Iwan menabrak Eko dari belakang dan tewas seketika. Iwan dijerat dengan Pasal 338 KUHP dan Pasal 351 ayat 3 KUHP. Dia diancam dengan hukuman penjara maksimal 15 tahun.","Selasa 16 Oktober 2018, 19:19 WIB",https://news.detik.com/berita-jawa-tengah/d-4259558/berkas-dinyatakan-p21-bos-cat-iwan-adranacus-segera-disidang?tag_from=wp_nhl_judul_15
"Berkas Dinyatakan P21, Bos Cat Iwan Adranacus Segera Disidang","- Berkas kasus dugaan pembunuhan bos cat Iwan Adranacus akhirnya dinyatakan lengkap (P21). Kasus tabrakan antara mobil Mercy dengan pemotor itu akan segera diproses ke meja hijau. Sebelumnya, berkas Iwan sudah masuk ke Kejaksaan Negeri (Kejari) Surakarta sejak bulan lalu dan sempat direvisi. Kini isi berkas sudah sesuai dengan petunjuk Kejari. ""Kepolisian bisa melanjutkan ke tahap selanjutnya, yaitu pelimpahan tersangka dan barang bukti,"" kata Kepala Kejari Surakarta, Teguh Subroto di kantornya, Selasa (16/10/2018).   Teguh mengatakan pelimpahan harus diselesaikan maksimal 18 Oktober 2018. Sebab pada 20 Oktober, masa penahanan tersangka oleh Polresta Surakarta sudah habis. ""Setelah itu kami akan segera melimpahkan kasus ini ke Pengadilan Negeri Surakarta. Kami juga sudah menyusun rencana dakwaan,"" ujarnya. Seperti diberitakan, Iwan Adranacus diduga melakukan pembunuhan dengan cara menabrakkan mobilnya kepada pemotor bernama Eko Prasetio pada 22 Agustus 2018 lalu di Jalan KS Tubun, samping Mapolresta Surakarta. Berawal dari cekcok karena masalah lalu lintas, keduanya melakukan aksi saling kejar. Hingga akhirnya Iwan menabrak Eko dari belakang dan tewas seketika. Iwan dijerat dengan Pasal 338 KUHP dan Pasal 351 ayat 3 KUHP. Dia diancam dengan hukuman penjara maksimal 15 tahun.","Selasa 16 Oktober 2018, 19:19 WIB",https://news.detik.com/berita-jawa-tengah/d-4259558/berkas-dinyatakan-p21-bos-cat-iwan-adranacus-segera-disidang?tag_from=wp_nhl_img_15
"Air Sumur Tercemar BBM, Biaya Hidup Warga Membengkak","- Akibat tercemar bahan bakar minyak (BBM), air sumur warga Dusun Panjer, Desa Tunggalpager, Pungging, Mojokerto tak bisa digunakan untuk mandi, mencuci, maupun minum. Kondisi ini dikeluhkan warga lantaran biaya hidup mereka membengkak hingga Rp 600 ribu tiap bulannya. Seperti yang dirasakan Isti Mersiawan (45). Sejak sekitar 6 bulan yang lalu, ibu dua anak ini terpaksa beralih menggunakan air PDAM untuk kebutuhan mandi dan mencuci. Sementara untuk minum dan memasak, dia terpaksa membeli air minum kemasan. Di rumah ini, Isti tinggal bersama suami, 2 anak dan saudaranya. Tak pelak biaya hidup keluarga Isti membengkak hingga Rp 600 ribu tiap bulannya untuk memenuhi kebutuhan air. Pasalnya, selama puluhan tahun tinggal di rumah tersebut, penjual sembako ini mengandalkan air sumur di belakang rumahnya untuk mandi, mencuci, dan minum. ""Tagihan PDAM sebulan Rp 125-130 ribu. Kalau air minum sehari habis satu galon, harganya Rp 16 ribu per galonnya,"" kata Isti kepada detikcom di rumahnya, Selasa (16/10/2018). Tak hanya itu, lanjut Isti, suplai air PDAM yang tak selalu lancar juga menjadi masalah tersendiri bagi keluarganya. Jika pasokan air dari perusahaan pelat merah itu mampet, dia terpaksa menggunakan air isi ulang untuk mandi. ""Kalau air PDAM lagi mampet ya saya beli air isi ulang untuk mandi yang harganya Rp 4 ribu satu galon,"" ungkapnya. Hal ini dilakukan Isti setelah air sumur di belakang rumahnya tercemar BBM sejak sekitar 6 bulan yang lalu. Sumur dengan kedalaman sekitar 13 meter itu tak lagi layak digunakan untuk mandi, mencuci, minum maupun untuk memasak. ""Sebelumnya buat mandi, cuci dan minum, tidak bau, warnanya jernih, rasanya segar,"" ujarnya. Begitu juga yang dirasakan Khoirudin (35), keponakan Isti yang rumahnya hanya berjarak 5 meter. Bahkan permukaan air sumur miliknya tertutup dengan minyak. Warna dan bau minyak tersebut mirip dengan BBM jenis Pertalite. Sebelumnya, air sumur di rumah bapak dua anak ini jernih, tak berasa maupun berbau. ""Sejak baunya berubah mirip Pertalite, saya tak berani gunakan untuk minum,"" jelasnya. Akibatnya, Khoirudin memilih beralih menggunakan air PDAM untuk mandi dan mencuci. Sementara untuk minum dan memasak, dia terpaksa membeli air minum kemasan. ""Karena kalau direbus, warnanya tetap jernih, tapi baunya tetap seperti Pertalite,"" tandasnya.","Selasa 16 Oktober 2018, 19:15 WIB",https://news.detik.com/berita-jawa-timur/d-4259556/air-sumur-tercemar-bbm-biaya-hidup-warga-membengkak?tag_from=wp_nhl_judul_17
Fairuz A Rafiq Sempat Tolak Kerjaan karena Anak,"-  dan Sonny Septian baru saja masih menikmati masa-masanya bersama putri kecil mereka yang baru saja lahir beberapa bulan lalu. Setelah lima bulan lahir, ternyata Fairuz masih belum bisa sepenuhnya fokus pada dunia akting. Ia pun sesekali menolak pekerjaan jika kondisi lokasi syuting tidak nyaman bagi anaknya.  ""Pernah nolak kerjaan karena tempat buat anak nggak aman dan nyaman, lebih baik nggak maksain. Anak kan segalanya. Yaudah kalau memang nggak cocok ya kenapa harus maksain,"" ujar Fairuz saat ditemui di Gedung TRANS TV, Tendean, Jakarta Selatan, Selasa (16/10).   Beruntungnya, pihak rumah produksi terkadang menyediakan tempat khusus untuk bayinya.  ""Khawatir sih nggaknya. Karena kan waktu syuting ada ruang khusus buat bayi. Saat kita kerja kan kita tahu anak aman dan nyaman. Nggak selalu meminta, tapi biasanya PH PH selalu menyediakan. Memang sekarang kalau syuting harus ada ruangan khusus buat anak ya karena kebutuhan,"" tambahnya.",,https://hot.detik.com/celeb/d-4259552/fairuz-a-rafiq-sempat-tolak-kerjaan-karena-anak?tag_from=wp_nhl_judul_20
Fairuz A Rafiq Sempat Tolak Kerjaan karena Anak,"-  dan Sonny Septian baru saja masih menikmati masa-masanya bersama putri kecil mereka yang baru saja lahir beberapa bulan lalu. Setelah lima bulan lahir, ternyata Fairuz masih belum bisa sepenuhnya fokus pada dunia akting. Ia pun sesekali menolak pekerjaan jika kondisi lokasi syuting tidak nyaman bagi anaknya.  ""Pernah nolak kerjaan karena tempat buat anak nggak aman dan nyaman, lebih baik nggak maksain. Anak kan segalanya. Yaudah kalau memang nggak cocok ya kenapa harus maksain,"" ujar Fairuz saat ditemui di Gedung TRANS TV, Tendean, Jakarta Selatan, Selasa (16/10).   Beruntungnya, pihak rumah produksi terkadang menyediakan tempat khusus untuk bayinya.  ""Khawatir sih nggaknya. Karena kan waktu syuting ada ruang khusus buat bayi. Saat kita kerja kan kita tahu anak aman dan nyaman. Nggak selalu meminta, tapi biasanya PH PH selalu menyediakan. Memang sekarang kalau syuting harus ada ruangan khusus buat anak ya karena kebutuhan,"" tambahnya.",,https://hot.detik.com/celeb/d-4259552/fairuz-a-rafiq-sempat-tolak-kerjaan-karena-anak?tag_from=wp_nhl_img_20
1.592 Warga Suku Anak Dalam Bisa Nyoblos di Pilpres 2019,"- Sebanyak 1.562 jiwa   (SAD) Jambi sudah memperoleh hak suaranya dalam pemilu 2019 mendatang. Mereka tercatat di daftar pemilihan tetap (DPT) oleh Komisi Pemilihan Umum (KPU) Jambi. Keikutsertaan warga SAD Jambi atau yang dikenal ""Anak Rimba"" itu dalam pesta demokrasi Pemilu 2019 mendatang sebagai bentuk kepedulian berbagai pihak dalam menentukan hak pilihnya. KPU Jambi juga nantinya akan terus melakukan sosialisasi kembali untuk mendata warga SAD Jambi yang masih belum terdaftar.   ""Saat ini yang sudah tercatat di daftar pemilihan tetap (DPT) Suku Anak Dalam Jambi ada di lima Kabupaten di Jambi, yaitu Kabupaten Merangin sebanyak 389 jiwa, Sarolangun 731 jiwa, Batanghari 59 jiwa, Muaro Jambi 300 jiwa dan Tebo 83 jiwa yang nanti dapat menggunakan hak suaranya dalam Pemilu 2019 mendatang,"" kata Komisioner KPU Provinsi Jambi Ahdiyenti kepada wartawan, di Jalan A Thalib, Kecamatan Telanaipura, Kota Jambi, Selasa (16/10/2018). KPU Jambi juga terus mengintensifkan sosialisasi Pemilihan untuk meningkatkan angka partisipasi pemilih untuk warga SAD. Meski mereka masih menumpuk dengan penduduk lainnya. ""Melalui berbagai kegiatan sosialisasi itu, nantinya diharapkan tingkat partisipasi pemilih di Provinsi Jambi bisa mencapai target 77,5 persen dalam Pemilu nanti,"" ujarnya. ""Dari hasil kordinasi KPU dan pemerintah setempat, untuk warga SAD termasuk menjadi prioritas utama dalam pembuatan KTP elektronik. Karena pemerintah setempat akan melakukan pendataan, kemudian langsung merekam dan bisa dapat selesai dalam satu hari. Agar SAD Jambi juga dapat menggunakan hak suaranya,"" tukas Ahdiyenti.","Selasa 16 Oktober 2018, 19:21 WIB",https://news.detik.com/berita/d-4259574/1592-warga-suku-anak-dalam-bisa-nyoblos-di-pilpres-2019?tag_from=wp_nhl_img_13
1.592 Warga Suku Anak Dalam Bisa Nyoblos di Pilpres 2019,"- Sebanyak 1.562 jiwa   (SAD) Jambi sudah memperoleh hak suaranya dalam pemilu 2019 mendatang. Mereka tercatat di daftar pemilihan tetap (DPT) oleh Komisi Pemilihan Umum (KPU) Jambi. Keikutsertaan warga SAD Jambi atau yang dikenal ""Anak Rimba"" itu dalam pesta demokrasi Pemilu 2019 mendatang sebagai bentuk kepedulian berbagai pihak dalam menentukan hak pilihnya. KPU Jambi juga nantinya akan terus melakukan sosialisasi kembali untuk mendata warga SAD Jambi yang masih belum terdaftar.   ""Saat ini yang sudah tercatat di daftar pemilihan tetap (DPT) Suku Anak Dalam Jambi ada di lima Kabupaten di Jambi, yaitu Kabupaten Merangin sebanyak 389 jiwa, Sarolangun 731 jiwa, Batanghari 59 jiwa, Muaro Jambi 300 jiwa dan Tebo 83 jiwa yang nanti dapat menggunakan hak suaranya dalam Pemilu 2019 mendatang,"" kata Komisioner KPU Provinsi Jambi Ahdiyenti kepada wartawan, di Jalan A Thalib, Kecamatan Telanaipura, Kota Jambi, Selasa (16/10/2018). KPU Jambi juga terus mengintensifkan sosialisasi Pemilihan untuk meningkatkan angka partisipasi pemilih untuk warga SAD. Meski mereka masih menumpuk dengan penduduk lainnya. ""Melalui berbagai kegiatan sosialisasi itu, nantinya diharapkan tingkat partisipasi pemilih di Provinsi Jambi bisa mencapai target 77,5 persen dalam Pemilu nanti,"" ujarnya. ""Dari hasil kordinasi KPU dan pemerintah setempat, untuk warga SAD termasuk menjadi prioritas utama dalam pembuatan KTP elektronik. Karena pemerintah setempat akan melakukan pendataan, kemudian langsung merekam dan bisa dapat selesai dalam satu hari. Agar SAD Jambi juga dapat menggunakan hak suaranya,"" tukas Ahdiyenti.","Selasa 16 Oktober 2018, 19:21 WIB",https://news.detik.com/berita/d-4259574/1592-warga-suku-anak-dalam-bisa-nyoblos-di-pilpres-2019?tag_from=wp_nhl_judul_13
Ini Dia Bocoran Harga Esemka dari Orang Dekat Jokowi,"- Dalam waktu dekat, calon mobil nasional   bakalan meramaikan pasar otomotif di Indonesia. Namun hingga saat ini belum terlihat wujud   asli yang bakal mengaspal. Hanya saja Staf Khusus Presiden Joko Widodo Hendropriyono menyebut mobil pertama Esemka bakal berbentuk SUV.  Soal harga, Diaz berharap mobil ini bisa dijual dengan kisaran harga Rp 200-300 juta agar bisa bersaing dengan merek-merek lain di Indonesia.  ""Harusnya lebih murah saya rasa sekitaran Rp 200 jutaan mungkin, tapi kemungkinan. Saya kan bukan penjualannya tapi seharusnya pasarannya memang segitu, jangan mahal-mahal lah,"" tutur Diaz akhir pekan lalu.    Diaz pun masih enggan menanggapi soal calon-calon pesaing   di Indonesia. Seperti diketahui ada delapan mobil   yang siap masuk jalur produksi. Di antara delapan mobil tersebut dua diantaranya adalah mobil penumpang. Mobil penumpangnya masing-masing berkapasitas 2.000cc dan 1.000cc. Dibandingkan kompetitornya,   memang memiliki kapasitas mesin di bawah rivalnya.  Mobil itu dibekali penggerak 4x4 sama seperti Pajero dan Fortuner. Sementara versi 1.000cc diprediksi bakal menyaingi mobbil LCGC dengan kapasitas sama. ""Saya belum tahu di kelas mana, tapi pasarnya Rp 200-300 juta, bisa lebih murah. Kita kan juga melihat nanti harga produksinya berapa, ntar saya juga bicara dengan tim  . Harga belum tahu lah, nanti,"" tutup Diaz.  Otolovers yang penasaran harap bersabar sedikit ya. Mobil ini memang tengah digodok oleh beberapa pihak termasuk mereka yang terlibat dalam pembuatan   sejak dulu.","Selasa, 16 Okt 2018 15:36 WIB Selasa, 16 Okt 2018 18:59 WIB Selasa, 16 Okt 2018 18:30 WIB Selasa, 16 Okt 2018 17:53 WIB Selasa, 16 Okt 2018 17:19 WIB Selasa, 16 Okt 2018 16:56 WIB Selasa, 16 Okt 2018 16:28 WIB Selasa, 16 Okt 2018 16:09 WIB Selasa, 16 Okt 2018 15:47 WIB Selasa, 16 Okt 2018 15:36 WIB Selasa, 16 Okt 2018 15:15 WIB Selasa, 16 Okt 2018 14:30 WIB Selasa, 16 Okt 2018 14:08 WIB",https://oto.detik.com/mobil/d-4259123/ini-dia-bocoran-harga-esemka-dari-orang-dekat-jokowi?tag_from=wp_wm_berita_3
Babak I Indonesia Vs Hong Kong: Skuat Garuda Unggul 1-0,"- Babak pertama   vs   sudah kelar. Untuk sementara skuat Garuda unggul 1-0 berkat gol  . Dalam pertandingan di stadion Wibawa Mukti, Selasa (16/10/2018) malam WIB, Indonesia dan Hong Kong masih saling menjajaki di lima menit awal. Belum ada tekanan ke daerah pertahanan tim lawan. Andik Vermansah, yang masuk ke skuat lagi sejak tak dipanggil lagi bulan Januari, tak dipasang menjadi starter. Di pos sayap, Irfan Jaya dan Febri Haryadi menjadi pilihan utama Bima Sakti.   Peluang pertama Indonesia tercipta pada menit ke-11. Umpan tarik Irfan Jaya dari sayap kanan gagal dimanfaatkan oleh Beto. Tendangan pemain kelahiran Brasil itu masih melesat. Sesaat kemudian, Hong Kong membalas serangan. Sial bagi tim tamu, Tong Kin Man gagal menyambut umpan silang dari sayap kiri. Tendangan bebas Stefano Lilipaly pada menit ke-17 masih gagal membuahkan hasil. Membentur pagar hidup, bolanya sedikit di atas mistar gawang. Kiper Hong Kong, Yapp Hung Fai, melakukan penyelamatan gemilang di menit ke-25. Tendangan Stefano Lilipaly dari dalam kotak penalti bisa ditepis. Beberapa saat kemudian, percobaan Evan Dimas Darmono melesat ke atas gawang. Indonesia memecah kebuntuan di menit ke-39. Beto yang mencatatkan nama di papan skor. Umpan silang dari Putu Gede Juni Antara, sukses ditanduk masuk ke gawang.  Kiper Indonesia, Muhammad Ridho, melakukan penyelamatan di masa injury time babak pertama. Dia menepis sundulan Andrew James Russel dari sepak pojok. Tak lama kemudian laga memasuki jeda, Indonesia unggul 1-0. Indonesia: 1 Muhammad Ridho, 23 Hansamu Yama Pranata, 15 Ricky Fajrin Saputra, Rizki Pora, 2 Putu Gede Juni Antara, 4 Zulfiandi, 6 Evan Dimas Darmono, 10 Stefano Lilipaly,18 Irfan Jaya, 13 Febri Hariyadi, 9 Alberto Goncalves Hong Kong: 1 Hung Fai Yapp, 2 Daniel Cancela Rodriguez, 3 Festus Baise, 21 Kin Man Tong, 23 Andrew James Russel, 6 Yang Huang, 8 Yuto Nakamura, 16 Chun Lok Tan, 7 Alexander Ukuwatayo Akande, 15 Paul Oliver Ngue, 22 Jaimes Anthony Mokee","Selasa 16 Oktober 2018, 19:24 WIB",https://sport.detik.com/sepakbola/liga-indonesia/d-4259577/babak-i-indonesia-vs-hong-kong-skuat-garuda-unggul-1-0?tag_from=wp_nhl_img_10
